system:index,CO2 emissions (non-biogenic),Industry Type (sectors),Industry Type (subparts),Latitude,Longitude,Methane (CH4) emissions,Nitrous Oxide (N2O) emissions,Stationary Combustion,Total reported direct emissions,u_component_of_wind_10m_2020_10km,u_component_of_wind_10m_2020_1km,u_component_of_wind_10m_2020_5km,u_component_of_wind_10m_2021_10km,u_component_of_wind_10m_2021_1km,u_component_of_wind_10m_2021_5km,u_component_of_wind_10m_2022_10km,u_component_of_wind_10m_2022_1km,u_component_of_wind_10m_2022_5km,u_component_of_wind_10m_2023_10km,u_component_of_wind_10m_2023_1km,u_component_of_wind_10m_2023_5km,u_component_of_wind_10m_2024_10km,u_component_of_wind_10m_2024_1km,u_component_of_wind_10m_2024_5km,v_component_of_wind_10m_2020_10km,v_component_of_wind_10m_2020_1km,v_component_of_wind_10m_2020_5km,v_component_of_wind_10m_2021_10km,v_component_of_wind_10m_2021_1km,v_component_of_wind_10m_2021_5km,v_component_of_wind_10m_2022_10km,v_component_of_wind_10m_2022_1km,v_component_of_wind_10m_2022_5km,v_component_of_wind_10m_2023_10km,v_component_of_wind_10m_2023_1km,v_component_of_wind_10m_2023_5km,v_component_of_wind_10m_2024_10km,v_component_of_wind_10m_2024_1km,v_component_of_wind_10m_2024_5km,.geo
4753,767,Waste,"C,HH",39.798235,-77.809553,16442,0.894,768.394,17209.894,1.4766799288102426,1.470649762759133,1.4759558332335656,0.5814475255934453,0.5822991265190973,0.5824726755509925,0.7908576858638692,0.7871224615308974,0.7901611638961983,1.0334297658791163,1.0367459475048004,1.0329596044506897,1.0160103277303814,1.021598706169734,1.0159877232804213,-0.03434214691834004,-0.04175640098632328,-0.035171366983467484,-0.9672904186527823,-0.9513463690167381,-0.9678217978373868,-0.26779761165294985,-0.2710930525310456,-0.2685741413207281,0.21322441351393212,0.19856227958013142,0.21232703825526916,-0.6590835546941095,-0.6530352811964731,-0.6584729878262022,"{""type"":""Point"",""coordinates"":[-77.809553,39.79823499999999]}"
4754,3921.6,Waste,"C,HH",45.633552,-120.218925,256520.5,187.144,4188.244,260629.244,4.063860017748585,4.04348117396945,4.100474089608157,2.254334974778885,2.277827671595982,2.2899384590219034,1.478864993287048,1.5437442915780204,1.5151859062755715,-0.46693889022103513,-0.45115649700164795,-0.4550797649493492,1.8822490893413544,1.8767554987044561,1.90490094063774,2.3759056494492525,2.0480650663375854,2.285497331081477,1.1245847811368386,0.841282327969869,1.0044340936960334,0.4136535455529842,0.09134726864950997,0.25934843560906384,-1.4584340356744612,-1.5780006079446702,-1.5565300130206743,0.4537749094613149,0.3214936824071975,0.404676964607653,"{""type"":""Point"",""coordinates"":[-120.218925,45.633552]}"
4755,757.4,Waste,"C,HH",37.71447,-122.19347,901,0.596,758.246,1658.996,0.9131588555001593,0.9262355452492124,0.9262355452492124,0.06084790250439664,0.0640534900483631,0.0640534900483631,0.40359526010818814,0.4086705843607585,0.4086705843607585,-0.3803432444989423,-0.3820298228945051,-0.3820298228945051,1.1459630774213123,1.1562209469931466,1.1562209469931466,-0.17805237904255525,-0.18680112134842647,-0.18680112134842647,0.43343167439167635,0.4287224553880237,0.4287224553880237,0.8593062424556518,0.8647731429054624,0.8647731429054624,1.423040530279085,1.414114231155032,1.414114231155032,0.03840950990652109,0.03251256261553083,0.03251256261553083,"{""type"":""Point"",""coordinates"":[-122.19347000000002,37.71447]}"
4756,933,Waste,"C,HH",30.497611,-90.828821,29212.75,2.384,936.384,30148.134,0.49078264501359725,0.48931849327217153,0.4909965301161782,0.6791445985412499,0.6951096722868835,0.6819558462499796,0.34356897112168117,0.34961305021428735,0.34527502089715584,0.010903334442949119,0.001667479268547629,0.01007032837993057,-0.5281716571446518,-0.5417501115474571,-0.5296893913299815,0.45913434124385155,0.470267247991497,0.461224665314215,0.382482650898836,0.3909346351818163,0.3832104785846231,0.15111905090086153,0.15645890900877868,0.15251726447186553,1.2519396162762386,1.2711985443725067,1.2552257748962905,-0.6265573824105458,-0.6240716775258383,-0.6259800783520156,"{""type"":""Point"",""coordinates"":[-90.828821,30.497611]}"
4757,236.4,Waste,"C,HH",42.722701,-83.254729,119003.5,44.402,299.802,119284.302,2.445176069655087,2.430644608679272,2.4360601911777144,-0.013043213559540079,-0.010490780784970238,-0.012438849938140229,1.4561040414915434,1.441004684993199,1.4468516096324229,0.8204040172570529,0.8170697632290068,0.8190275114900119,1.0473414157356549,1.039876313436599,1.0413666662319687,0.6482975725226418,0.6393242506753831,0.6408880349145514,-0.7141235466885029,-0.7082433416729882,-0.7108679885748085,0.10582005239472375,0.11397968587421235,0.10925291519228408,0.42166684092453155,0.4317388591312227,0.4250315212860193,-0.29595563429872646,-0.29993430773417157,-0.29791196900216715,"{""type"":""Point"",""coordinates"":[-83.254729,42.722701]}"
4758,679.8,Waste,"C,HH",42.264144,-83.42661,198394.25,0.298,680.348,199074.348,2.6163819867357367,2.6194350662685575,2.6128479278400625,-0.11950785082988932,-0.12151954287574404,-0.12092452480042834,1.6796612361296412,1.6801375207446871,1.6816351230164661,0.9891507290645325,0.9936037801560902,0.9938076381212242,1.0794896639825073,1.0776454494113015,1.0750273888939796,0.7447331085374719,0.7443047194253831,0.7488158883972066,-0.794775045994118,-0.7980202436447144,-0.7984988956277402,0.1181701765496643,0.12265249093373616,0.1193763128003917,0.4836415449909947,0.4888387010211036,0.4845563256056192,-0.20678713695474282,-0.20358014106750488,-0.20221869309955456,"{""type"":""Point"",""coordinates"":[-83.42661,42.264144]}"
4759,1475.2,Waste,"C,HH",42.58308,-78.4871,39816,94.168,1609.868,41385.368,2.453003035847059,2.3460527885527838,2.4257826903736435,0.26207410690232447,0.29066539946056547,0.2645515138861745,1.3925983272880298,1.332240036555699,1.3751716591795473,1.3554665624345008,1.3747625180653162,1.3602067248874103,1.2189494697004963,1.1696196170080275,1.206144249227347,0.6369856487419282,0.5598332257497878,0.6186151306488443,-0.08758394350167761,-0.035043006851559595,-0.07106233440995191,0.45769670617730485,0.43934938453492667,0.4546336618358169,0.7644034983750307,0.7680571022487822,0.7701041037925954,0.021381564132489983,0.019305717377435593,0.021750699749164534,"{""type"":""Point"",""coordinates"":[-78.4871,42.58308]}"
4760,79651.4,Petroleum and Natural Gas Systems,"C,W-OFFSH",29.06062965,-88.09172006,3575.75,73.606,74456.086,83300.756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""type"":""Point"",""coordinates"":[-88.09172006,29.060629649999992]}"
4761,48914.4,Petroleum and Natural Gas Systems,"C,W-OFFSH",29.229003,-87.780968,39560.75,28.31,48952.06,88503.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""type"":""Point"",""coordinates"":[-87.78096800000002,29.229002999999995]}"
4762,57299.1,Petroleum and Natural Gas Systems,"C,W-OFFSH",28.97303233,-88.62598209,43131.25,47.084,55057.212,100477.434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""type"":""Point"",""coordinates"":[-88.62598209,28.97303233]}"
4763,24007.8,Petroleum and Natural Gas Systems,"C,W-OFFSH",28.742269,-88.825633,8781.75,33.972,19766.566,32823.522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""type"":""Point"",""coordinates"":[-88.825633,28.742269000000004]}"
4764,11092.3,Petroleum and Natural Gas Systems,"C,W-OFFSH",29.73177,-95.43444,14120,6.556,11099.206,25218.856,0.9044345693033959,0.905707387697129,0.905010996151168,1.425839671723598,1.4164501371837797,1.4209249113410651,0.7903356714050168,0.7883673849559966,0.7889389419160767,0.09127652093578963,0.09797971021561395,0.09426537976748701,-1.2219223733860558,-1.1979079360053653,-1.2092195796176761,0.505528144295955,0.5046777895518711,0.5049332715956568,0.4925323259247449,0.48560140814099995,0.48890831628447984,0.058237224327579995,0.05201156366439093,0.055658682779742584,1.9156740433899841,1.8993902263187228,1.906664087905647,-1.002756495644455,-0.9952061176300049,-0.9980420093852295,"{""type"":""Point"",""coordinates"":[-95.43444000000001,29.731769999999997]}"
4765,2802104.7,Petroleum and Natural Gas Systems,"C,W-LNGIE",29.76414,-93.34237,33955.25,1411.626,2290759.924,2837471.576,0.815860954833118,,,1.9575643574361838,,,0.5066773952581943,,,-0.5832205524665823,,,-2.5067092353462157,,,0.9578092731398978,,,0.8516311777962579,,,0.17514004244472517,,,3.0900057021514833,,,-1.3884714284368198,,,"{""type"":""Point"",""coordinates"":[-93.34237,29.76414]}"
4766,44852.3528496998,Petroleum and Natural Gas Systems,"C,W-PROC",34.4615,-97.6905,2045.665073206885,12.606706463946676,19288.580662572,46910.62462937063,0.41392245537037475,0.4057422649292719,0.40528259390876414,0.20400230433061667,0.21057274228050596,0.19626346467033268,-0.11752505206791869,-0.10203672590709868,-0.12563968083215138,0.7539910858109,0.7536891131173997,0.7469208713561771,-0.5621700368127626,-0.5636480308714367,-0.5670911887335399,0.19283057357811084,0.18710315227508545,0.1861511582419986,-1.1752959304708415,-1.1423486244110834,-1.1766110999243602,-0.5856330927350915,-0.5823035637537638,-0.5898989136256868,0.9019045638351609,0.9050461507978893,0.8995063323823232,0.28400609897220647,0.2724272296542213,0.27889017453269355,"{""type"":""Point"",""coordinates"":[-97.69050000000001,34.46150000000001]}"
4767,192219.2725453927,Petroleum and Natural Gas Systems,"C,W-PROC",29.23632,-89.38555,2528.022653182372,107.94477939465844,188353.0544468908,194855.23997796973,1.280524282228379,1.280524282228379,1.280524282228379,1.738401867094494,1.738401867094494,1.738401867094494,0.8013184638250441,0.8013184638250441,0.8013184638250441,-0.07528456619807652,-0.07528456619807652,-0.07528456619807652,-1.8464994771139962,-1.8464994771139962,-1.8464994771139962,-0.08916812283652169,-0.08916812283652169,-0.08916812283652169,-0.4019253310703096,-0.4019253310703096,-0.4019253310703096,0.2225844803310576,0.2225844803310576,0.2225844803310576,2.400506297747294,2.400506297747294,2.400506297747294,-2.4549723239172074,-2.4549723239172074,-2.4549723239172074,"{""type"":""Point"",""coordinates"":[-89.38555,29.23632]}"
4768,28811.8,Petroleum and Natural Gas Systems,"C,W-PROC",41.05872,-108.76154,2496.75,16.092,28212.544,31324.642,3.281586126492492,3.27378135068076,3.2342226726989542,1.9420954613726622,1.9837835402715773,1.947591173252541,2.830481985913244,2.8486410549708774,2.809458129810837,1.0808969489732037,1.1445233765102567,1.1102068123256206,1.7090171052049463,1.748250336874099,1.7201415909803994,0.9136313583890133,0.905896748815264,0.9023994837167129,0.8728595576640452,0.8347544726871309,0.8373488781158708,1.3293924831034474,1.3086760214396886,1.3035164942959891,0.15584975805077245,0.13544514633360363,0.14609915366177076,0.07757537745769962,0.04318499565124512,0.04702214924794323,"{""type"":""Point"",""coordinates"":[-108.76154,41.05872]}"
4769,36238,Petroleum and Natural Gas Systems,"C,W-PROC",45.034388,-84.846853,121,3.576,6575.576,36362.576,2.870382661074825,2.884685136023022,2.8574363425169045,0.2864883514684629,0.28700038364955355,0.28211732571717923,0.21559370076337897,0.2090507461911156,0.21366269177229946,-0.32990403046213757,-0.3310625609897432,-0.32354167340293766,1.785629208092201,1.7985694635482061,1.7797229440376243,0.6230807823586548,0.6261813470295498,0.6274059899900326,0.5315483045004046,0.5469213951201666,0.5381810444877261,-0.5005116500593695,-0.49302656877608525,-0.48287831470449133,-0.06859424679121488,-0.06557268755776542,-0.05968063129949823,-0.047459000582529366,-0.03874452908833822,-0.03914346003658558,"{""type"":""Point"",""coordinates"":[-84.846853,45.034388]}"
4770,136529.9,Petroleum and Natural Gas Systems,"C,W-PROC",32.99825,-102.81518,438,75.692,134400.044,137043.592,2.1222066130554467,2.1033464897246583,2.1195996045583163,2.0876644010233103,2.0707935151599703,2.0851832180158465,2.57831802678885,2.5634266762506397,2.5758826251933398,3.8113098495287403,3.7730619623547508,3.8059861004171394,0.2510321632662513,0.25899761063711985,0.2518779864306387,0.003072006600841244,0.02765243961697533,0.006374638010544861,-1.1455854495366413,-1.120052627154759,-1.1422964322409972,0.7833729451760313,0.79734092099326,0.7850911898695104,0.534568871173046,0.5458615223566691,0.5362406316861555,0.7945023186523514,0.7916387716929117,0.7940554732368106,"{""type"":""Point"",""coordinates"":[-102.81518,32.998250000000006]}"
4771,51319.9,Petroleum and Natural Gas Systems,"C,W-PROC",32.73335,-97.8744,2984.25,28.906,51344.956,54333.056,1.0690300352890092,1.037456132116772,1.0519434306854594,1.5108973873587779,1.4656008765811013,1.4860318826852286,0.49867515587866457,0.47338238216581796,0.4841842433862518,1.1262874715011524,1.1000054961159116,1.112162093052589,-0.2517012288994658,-0.2637183666229248,-0.25905655033905106,0.570523334505564,0.570813741002764,0.5661884846245138,-0.9241764544843134,-0.9215931835628691,-0.9264734414585849,-0.6796281396894527,-0.6756931656882876,-0.6781455246129431,1.3911759880252355,1.386808264823187,1.3844440779889136,0.08107849266893584,0.08121861730303083,0.0829855774279525,"{""type"":""Point"",""coordinates"":[-97.8744,32.73335]}"
4772,118335.2,Petroleum and Natural Gas Systems,"C,W-NGTC",32.290578,-92.626216,3343.25,66.454,118453.604,121744.904,0.9687335451278358,0.9460835967745099,0.9665443961260408,0.4606019916657291,0.4731343587239583,0.4622358111504243,0.2186978202102852,0.2248588516598656,0.21901946613733045,0.6137919787492085,0.5943641038168044,0.612162267666578,-0.4245039602414336,-0.4239153067270915,-0.4247741431088433,0.5807331411378077,0.5734237205414545,0.5799632015682402,0.6779949790798715,0.6715609970546904,0.6769583260276276,0.038717529200628216,0.05978918643224807,0.041998443270164415,1.5464588990337365,1.5300926537740798,1.544488927030515,-0.6594523899600678,-0.655844836007981,-0.658948646852673,"{""type"":""Point"",""coordinates"":[-92.626216,32.290578]}"
4773,7523.1,Petroleum and Natural Gas Systems,"C,W-NGTC",30.06772,-93.9789,3639.25,4.172,7526.472,11166.522,0.5905161299303162,0.6080040534337362,0.6010016792682761,1.1484946148016024,1.2058497837611608,1.1742286554481378,0.3847123969375731,0.39448717662266325,0.39073697867080515,-0.1731707619621763,-0.19988347802843368,-0.18386186734129562,-1.288942540307085,-1.3689778532300676,-1.3245732295773969,0.4834869175212839,0.5138359694253831,0.4954618894302093,0.5734913075125759,0.5994436002912975,0.5839694835964776,0.16168557356519464,0.15571901344117664,0.158636635304111,1.563885899031655,1.6553774845032465,1.6025849964934733,-0.8074325949373056,-0.8441353866032192,-0.8229154501489078,"{""type"":""Point"",""coordinates"":[-93.9789,30.067720000000005]}"
4774,22765,Petroleum and Natural Gas Systems,"C,W-NGTC",30.070097,-93.95206,11108.5,12.814,22775.764,33886.314,0.5828219573623579,0.6080040534337362,0.5977043668889326,1.1517169338702542,1.2058497837611608,1.1844915480840774,0.38041766190007237,0.39448717662266325,0.3882382606447434,-0.17949414599969732,-0.19988347802843368,-0.1922945850757712,-1.2947040184124095,-1.3689778532300676,-1.3396801455754266,0.49081863795468245,0.5138359694253831,0.5049125196083786,0.5796294048179224,0.5994436002912975,0.5915450226539504,0.16283958528953169,0.15571901344117664,0.15870227362658526,1.5772647740144374,1.6553774845032465,1.6246202903671463,-0.8131630533603781,-0.8441353866032192,-0.8318168896045465,"{""type"":""Point"",""coordinates"":[-93.95206,30.070097]}"
4775,15142.2,Petroleum and Natural Gas Systems,"C,W-NGTC",31.273056,-103.07222,5626.75,8.642,15151.592,20777.592,1.9352474293154232,1.8864638748623075,1.9182385886804783,1.8603639168010642,1.8551185244605655,1.8620864455764359,1.148112947755461,1.1089327448890323,1.1303622275245695,2.8386353587002406,2.7781467721575783,2.8115127204161046,0.6368540197165704,0.64977156548273,0.6555436531395832,0.2683869495285923,0.30270083177657353,0.28307602595792003,0.013638915845782584,0.07041121096838088,0.041740947862082614,-0.3350717414617083,-0.3566914683296567,-0.3528906826807265,0.20321117592819746,0.2204438675017584,0.20572809494907177,0.6017820533780202,0.6190342562539237,0.6051545160924452,"{""type"":""Point"",""coordinates"":[-103.07222,31.273055999999993]}"
4776,33575.6,Petroleum and Natural Gas Systems,"C,W-NGTC",35.540806,-96.556988,4901.75,18.774,33604.524,38496.124,0.6052400030530541,0.6045773653757005,0.6051143853219001,-0.09623896104382651,-0.10764421735491071,-0.10549494518610729,0.22702403127196183,0.22438800902593703,0.2245223012744871,1.035464955035349,1.0378368298212688,1.038611283232441,-0.44021617203330227,-0.43915665717352004,-0.43918646677364215,0.3574683033669421,0.35415346849532353,0.35429446790390107,-0.5919717518337577,-0.5916690996715,-0.5920830059691954,-0.5122293692067195,-0.5143074932552519,-0.5136625625566104,1.0763809736833956,1.0800310373306274,1.0783315920276666,0.1592855666328647,0.1618896552494594,0.16247109149984096,"{""type"":""Point"",""coordinates"":[-96.556988,35.540806]}"
4777,42875.7,Petroleum and Natural Gas Systems,"C,W-UNSTG",42.77272,-83.00564,895.25,24.138,42919.288,43795.088,2.4305784504272867,2.459980559096765,2.441550673420888,0.010668019806839067,0.0036451551649305555,0.008547559196566357,1.5518386355088893,1.5746390605098988,1.5672814984800951,0.8032099911589514,0.8162669410150518,0.8085304658459188,1.0796037778693226,1.089744942528861,1.0842852428476646,0.6908676298087905,0.6994106170361635,0.6972269955135527,-0.761762142992344,-0.7743586251344631,-0.7706825487197392,0.05607954946191055,0.06041762248548881,0.05558716620086993,0.4104680335126688,0.41769915850704936,0.4118249283896553,-0.305033355055343,-0.31150515243489907,-0.30840270691658034,"{""type"":""Point"",""coordinates"":[-83.00564,42.77272000000001]}"
4778,323,Waste,"C,HH",30.33381,-97.62195,38170.75,84.334,443.334,38578.084,1.1717968857939096,1.181284024601891,1.1786264047859616,1.8456189998243222,1.864561535063244,1.8580816675663978,0.6795380269654997,0.6948557127089727,0.6880212916103701,0.7937857135986108,0.825242661294483,0.8104572106098782,-0.2456473329172148,-0.21551512536548434,-0.23493801584895352,0.7869833968719184,0.7778711489268711,0.7884101702312998,-0.13283522922249047,-0.1645101990018572,-0.14220892593233725,-0.5169153737012671,-0.5113487413951329,-0.5164167444158043,1.4921632857457452,1.467374671073187,1.4898851759438678,-1.020411904326776,-0.9963425341106597,-1.0176079470671975,"{""type"":""Point"",""coordinates"":[-97.62195,30.33381]}"
4779,162.1,Waste,"C,HH",34.787667,-90.248278,19038.25,0.298,162.648,19200.648,0.9428903224951624,0.9451855080468314,0.9465953242737813,-0.05979629164533283,-0.052767799014136904,-0.05862441739441428,0.22592243495149011,0.24473596754528226,0.23230395717368035,1.0289014305153137,1.0345089605876379,1.0345760932668615,-0.09686651578649445,-0.09931872004554385,-0.09672522029867345,0.45975074214448397,0.46853625774383545,0.4644328794704095,0.26281637980414774,0.2844556910651071,0.26856717919390405,-0.7869190111076009,-0.7855913241704305,-0.7931615412674174,2.1799021189155448,2.19739001705533,2.1972323803557567,-0.788531999700375,-0.802207140695481,-0.7961573491918146,"{""type"":""Point"",""coordinates"":[-90.248278,34.787667]}"
4780,1271.7,Waste,"C,HH",44.1744,-87.8294,21199.5,87.314,1396.264,22558.514,2.8625079111406966,2.8702110846837363,2.870043296918292,0.8678890348623762,0.8630385625930059,0.8704045188115012,1.5914796718321769,1.611292770930699,1.6126044900158554,0.25905780063916034,0.28370678424835205,0.2742023457278003,1.2909855879242609,1.2897745881761824,1.293704142032494,0.5393366989833235,0.5381570259730021,0.5346769223342072,-0.05221602894240872,-0.049179911613464355,-0.0631815754564368,-0.7262401582534609,-0.7051150174367995,-0.7235578987947199,-0.5443928083179913,-0.5275768495741344,-0.5372345960482873,-0.15246973800648964,-0.15900413195292154,-0.1584428232251089,"{""type"":""Point"",""coordinates"":[-87.82940000000002,44.1744]}"
4781,31577.3,Waste,"C,HH",32.54992,-96.66561,158051.5,55.726,31658.776,189684.526,0.930852501401513,0.9201029652640933,0.9272698081525644,1.410855489743913,1.4003368559337797,1.4100367954799105,0.5565300069080551,0.551414376213437,0.5552969770025191,0.91642919241081,0.9062537522543044,0.9129306006252317,-0.47187397350580756,-0.4777192501794724,-0.4726618067662518,0.6960904360147454,0.6870595557349068,0.6927395883359406,-0.3715614830614479,-0.3643945228485834,-0.3720166971808986,-0.8869130507110611,-0.8901183889025733,-0.8894375792123322,1.9667606720678716,1.9592540888559251,1.96369264496299,-0.3025715125539194,-0.3080636092594692,-0.3050284028352054,"{""type"":""Point"",""coordinates"":[-96.66561,32.54991999999999]}"
4782,594.7,Waste,"C,HH",40.270359,-75.654282,3650.5,0.596,595.546,4245.796,1.704013830003881,1.6990481615066528,1.6987611163500487,0.4045156164300071,0.4077569870721726,0.405697375792765,0.9131461694093127,0.9122949100676037,0.9114493309505401,1.2754379251802608,1.277542233467102,1.274966383791294,0.6775471590929433,0.6740984349023729,0.6738647851273585,0.10311490549951403,0.11354125681377593,0.1115458916104029,-1.208499253884703,-1.1979225873947144,-1.1987413996201253,-0.23197027089524314,-0.22391675199781144,-0.2250659567969186,0.3899584143494233,0.4105335019883655,0.4041742199943179,-0.5233889873058863,-0.5176786808740526,-0.5166186621399964,"{""type"":""Point"",""coordinates"":[-75.654282,40.270359]}"
4783,9853.9,Waste,"C,HH",35.50851,-97.41887,75457.75,5.662,9864.312,85317.312,0.793568307734787,0.8166541882923671,0.7951644007967327,0.5061762210115631,0.5198495047433036,0.5069750905384476,0.3178918553974237,0.31893727892921087,0.3177010797550658,1.3316096838987257,1.3728994925816853,1.3346326739262098,-0.4440787065596808,-0.4494367213476272,-0.44467382899062863,0.4856621613192026,0.5148997250057402,0.4880184838792673,-0.9999986768811506,-1.007193536985488,-1.0004837180481478,-0.5511364453735574,-0.5564740669159662,-0.551456861407926,1.0795471379777781,1.0916160912740798,1.0802066097917549,0.4476435559831625,0.4757178965068999,0.44993476918649633,"{""type"":""Point"",""coordinates"":[-97.41887000000001,35.50851]}"
4784,116.8,"Other,Waste","C,TT",44.486243,-89.582534,24917,0.298,117.348,25034.098,2.3734361395562074,2.395581364631653,2.374998090005697,0.37375354533176697,0.3742951892671131,0.3690732574956064,1.0426803376837965,1.0837455704098655,1.054713102179184,-0.2677564248752198,-0.23799847988855272,-0.2612620145692519,1.1397537795247976,1.1476440543220157,1.141049587734299,0.48171768954758487,0.4916627690905616,0.4860100798297612,0.28658688566206464,0.28565895557403564,0.28879344817816865,-0.5436337804773992,-0.5120811632701329,-0.5318243332244127,-0.5937585822687852,-0.5770443904967535,-0.5869241161249856,-0.03166975342098409,-0.028635944638933455,-0.028959216600963462,"{""type"":""Point"",""coordinates"":[-89.582534,44.48624300000001]}"
4785,1110.4,Waste,"C,HH",44.848798,-84.666213,18966,0.596,1111.246,20076.996,2.399614529004173,2.3878676834560575,2.389993682748712,0.25921305015604335,0.26494634719122023,0.2563406899269131,0.45002919787452333,0.4713536898295085,0.45275719135764214,-0.09677084975772433,-0.08830249309539795,-0.09547135436888718,1.4521573942174357,1.4438912641434443,1.444721748908819,0.6254660602095267,0.623365010534014,0.6279798574537235,0.3035778763432983,0.29465146859486896,0.3006671394722446,-0.27828067524723277,-0.25485576334453763,-0.25823400645792643,-0.009552567270067003,-0.008493190719967797,-0.0031192817673733057,-0.07630032943039346,-0.07521739460173107,-0.07354391305945047,"{""type"":""Point"",""coordinates"":[-84.666213,44.848797999999995]}"
4786,287409.1,"Pulp and Paper,Waste","AA,C,TT",46.157035,-123.407836,26280,1660.754,242968.164,315349.854,1.5340215211204384,1.6232748834454285,1.529233473862333,-0.1062622775758134,-0.09931644777051445,-0.12568647011943246,0.29585806065778514,0.3332045581065068,0.2742690155267324,-1.8611546926911882,-1.9555755253551768,-1.8826308037064148,0.1710108435869817,0.16953366954310412,0.15666693458807684,1.9649948266019512,2.0322793819466414,1.946062541947576,1.9887774403916918,2.0383494849107704,1.9537508282168157,1.7115629551718938,1.7564191323559302,1.6808997236057652,1.2926701662591509,1.2961586016376003,1.2669299562967862,0.7158526218243041,0.6935839247541362,0.702711751699839,"{""type"":""Point"",""coordinates"":[-123.407836,46.15703500000001]}"
4787,166554,Metals,C,44.3559,-89.054,347,594.51,167495.51,167495.51,2.6365995150016097,2.628180532228379,2.627689357402703,0.5744024755084325,0.5711132231212798,0.5701469488903484,1.2237905878743167,1.2300090562729609,1.229959556838404,-0.022950959659758068,-0.011267406599862235,-0.012779897895986603,1.162082831216237,1.1542794477371943,1.1554456487568028,0.47009784383117836,0.47652023746853783,0.47489183596101836,0.22137430375215236,0.21839530695052373,0.2181566834098118,-0.5791261445656024,-0.5630687702269781,-0.5637396039512657,-0.651388905212362,-0.6410702694030035,-0.6407718581586662,-0.059405733592926516,-0.05531121435619536,-0.05622813061626964,"{""type"":""Point"",""coordinates"":[-89.054,44.3559]}"
4788,33020.4,Other,C,42.36012,-83.069,15.5,18.476,33054.376,33054.376,2.862081937720353,2.8985517422358194,2.8682193649171595,-0.14795017804188598,-0.16742669968377977,-0.16191177114695807,1.9577515558536276,1.9938378788176037,1.964198179551269,1.0452384471302678,1.0710690191813879,1.0619912056431817,1.277218021875303,1.299700067156837,1.2786807219187417,0.9868187247509147,1.024735104470026,1.0009682985107236,-0.8868151499291209,-0.8930287304378691,-0.8839898496239157,0.1097262394123093,0.1282938832328433,0.12541232090587762,0.5462930205831047,0.5766508522487822,0.5650786406970103,-0.22490672179237067,-0.21572323072524296,-0.2155491149306693,"{""type"":""Point"",""coordinates"":[-83.069,42.36012]}"
4789,105166,Other,C,34.829833,-102.363833,49.5,59.004,105274.504,105274.504,2.6325527211830875,2.637518911134629,2.634984319152701,1.5633785969753988,1.558348156156994,1.5596323813886461,2.4978465769608236,2.5044318380809965,2.504553189275308,3.8997382865866173,3.8667901640846614,3.8885234139044025,0.7112883740729029,0.7202758902595157,0.7166922846200949,0.1997660431087527,0.18272315320514498,0.19183857550969824,-1.5207376517655649,-1.5409605105717976,-1.530899747481929,0.9162336046442445,0.9017255703608195,0.9100889148932202,1.0820563984441236,1.0803013358797346,1.08178691420417,0.8787429151080904,0.8805553686051142,0.8815932958572005,"{""type"":""Point"",""coordinates"":[-102.363833,34.829833]}"
4790,97526,Other,C,41.431389,-88.7725,46.5,56.322,97628.822,97628.822,2.7229845510785258,2.7281096151896884,2.72966980090606,-0.45614675911968416,-0.4454738071986607,-0.45287510082888294,2.524460668569672,2.5325428871881392,2.5306548717873967,0.8732710585512309,0.872300766763233,0.8710167196309454,1.2547213352143176,1.2591988813309443,1.2577075808643499,0.8322055627354228,0.8248217162631807,0.8272646843830002,-0.8407239687338787,-0.8483132123947144,-0.8494831072154128,-0.361258350896022,-0.37127305780138287,-0.37147535389669745,0.2896634390362503,0.2764886731193179,0.2814581354406074,-0.09519482153074181,-0.10584251085917155,-0.10181844154887588,"{""type"":""Point"",""coordinates"":[-88.7725,41.431389]}"
4791,152.3,Waste,"C,HH",36.046351,-88.135665,90605.75,73.904,257.954,90831.954,0.8964581345774167,0.8927156187239147,0.8933254418435034,0.09472717845788575,0.09486461821056548,0.09521444741781657,0.6672932718409298,0.6687471980140323,0.6652753280870842,0.8213372669964559,0.8182003668376377,0.8185998696785468,0.2825639048491753,0.28552247229076566,0.2834079960551957,0.49689152124338976,0.495435323034014,0.49675537342633,0.14540520482573904,0.146702249844869,0.14717467780753132,-0.26528928955309566,-0.2584829954873948,-0.2586383577033039,1.700978547125759,1.6943411656788416,1.6977672372201476,-0.4941253881682685,-0.4923519974663144,-0.4929745032157733,"{""type"":""Point"",""coordinates"":[-88.135665,36.04635100000001]}"
