system:index,CO2 emissions (non-biogenic),Industry Type (sectors),Industry Type (subparts),LST_2020_10km,LST_2020_1km,LST_2020_5km,LST_2021_10km,LST_2021_1km,LST_2021_5km,LST_2022_10km,LST_2022_1km,LST_2022_5km,LST_2023_10km,LST_2023_1km,LST_2023_5km,LST_2024_10km,LST_2024_1km,LST_2024_5km,Latitude,Longitude,Methane (CH4) emissions,Nitrous Oxide (N2O) emissions,Stationary Combustion,Total reported direct emissions,.geo
59,27819.8,Other,C,24.69992082112983,25.242604644057465,24.95795206394744,25.00128103376127,25.863193880668696,25.318629516225943,23.841057836106796,25.0894627035049,24.324988304969285,22.974733153837093,23.317497708524314,23.191747555471498,23.858088369955002,24.315589062022624,23.856927086234116,43.182248,-95.856177,13,15.496,27848.296,27848.296,"{""type"":""Point"",""coordinates"":[-95.856177,43.182247999999994]}"
60,38851.5,Other,C,22.341545563465104,22.855104592592614,22.55940959266251,25.12234081231321,25.63137777777781,25.095678026555166,23.507756470101743,24.13963111111114,23.74505801499468,22.564437638900095,23.48369777777781,22.77892041532788,23.33754628662722,24.09303555555557,23.474547364036674,44.93265,-96.056491,18.25,21.754,38891.504,38891.504,"{""type"":""Point"",""coordinates"":[-96.05649100000001,44.93265]}"
61,90650,Minerals,"C,N",23.55493156543488,23.648771684945192,23.730713924589573,22.59377572864288,23.743339980059854,22.99230468853944,24.387943535046347,25.723147224991713,24.799027828461977,24.837641232341017,26.40438351611834,25.356617612623428,23.756496587678523,24.292173479561345,24.029338872796675,37.70035,-84.26846,62,73.904,67.952,90785.904,"{""type"":""Point"",""coordinates"":[-84.26846,37.70035]}"
62,178623.6,Other,C,25.883891258698203,25.71352272727275,25.951350551556164,25.590427233250075,25.68616054158612,25.67204703327585,25.460631293109834,26.55894261766605,25.898802925209182,26.58783432622331,27.247330754352056,26.97768892964354,24.57159879585594,24.94788684719539,24.80426757360927,40.58971,-98.33974,482.25,832.612,179938.462,179938.462,"{""type"":""Point"",""coordinates"":[-98.33974,40.58971]}"
63,735656.6,"Chemicals,Suppliers of CO2","C,G,PP",34.65406873493304,34.88431783746561,34.95980668494792,31.897471098683454,32.32576962809921,32.40527565766476,34.015533256473326,34.54033402203859,34.581268850060844,30.876872071267556,31.985175619834735,31.4849416260906,33.42607750832044,33.30910933195594,33.79663701828709,35.6411,-101.4203,169.25,201.746,359979.496,736027.596,"{""type"":""Point"",""coordinates"":[-101.42030000000001,35.64110000000001]}"
64,8748.8,Chemicals,"C,U,V",27.132951367878523,27.190656716417934,25.87107320829508,29.11987953569945,29.45315627743637,27.61488365150367,26.23858564612369,26.522048580626304,25.232323659258235,28.71589408865569,29.44972783143112,27.4366703475911,25.112901069757815,25.23028972783145,23.99179636101017,46.165957,-119.017218,1,4649.992,1906.192,13399.792,"{""type"":""Point"",""coordinates"":[-119.017218,46.165957000000006]}"
65,103965.5,Other,C,23.021260345942252,22.828626893939415,22.931419239679478,23.25741182948827,22.784577651515196,23.081451191877793,22.95855046746511,22.97739583333334,22.70754675097797,25.30274912768492,25.403581123737403,25.0281631193361,22.420115722694675,22.208877840909132,22.475375321683153,41.14375,-92.647694,49,58.408,104072.908,104072.908,"{""type"":""Point"",""coordinates"":[-92.647694,41.143750000000004]}"
66,173241.5,Petroleum and Natural Gas Systems,"C,W-OFFSH",,,,,,,,,,,,,,,,26.29555555,-94.89777777,6893.75,144.232,165541.748,180279.482,"{""type"":""Point"",""coordinates"":[-94.89777777,26.295555549999996]}"
67,2419.9,Chemicals,C,27.80896978988512,30.23044795067106,28.996442990373083,26.526653392894698,29.05379760609362,27.554342509025304,28.440820687269877,31.239885745375418,29.624642080324925,29.942061224757747,32.58695230322817,31.178067087846006,27.803638140621757,30.0229782372144,28.891985830324945,29.981116,-93.952389,1.25,1.49,2422.64,2422.64,"{""type"":""Point"",""coordinates"":[-93.952389,29.981116000000004]}"
68,370030.9,Chemicals,C,26.725058666863845,28.194334779464953,26.866192592108348,24.428519114805056,25.37208242950111,24.282394416841033,27.193706522489197,28.131778741865528,27.06582185611345,28.57337216216988,29.779970715835166,28.44834777740421,27.111104211965348,28.2866594360087,27.120714031472108,30.21023,-90.99085,174.25,207.706,370412.856,370412.856,"{""type"":""Point"",""coordinates"":[-90.99085,30.210229999999996]}"
69,129922,Power Plants,C,26.659048633300625,28.337774170274198,26.811066232237863,24.382928927325043,25.143468614718632,24.277362217766576,27.10991240537751,28.06763167388169,26.996243331008657,28.50346385368406,29.602597943722973,28.38284630393003,27.012170322905984,28.234184704184734,27.05417282090243,30.216085,-91.002699,83.25,124.266,130129.516,130129.516,"{""type"":""Point"",""coordinates"":[-91.002699,30.216085000000007]}"
70,56879.4,Chemicals,C,29.72197782073459,29.22160319187525,29.442228658655168,26.479477409536447,25.841517954298194,26.328472951425372,28.690454098416314,28.55071454479509,28.411200560028025,30.486373488740835,30.09449764236491,30.42215192704082,28.972408444823166,27.729357997823765,28.477728921168286,29.757778,-95.023056,27,32.184,56938.584,56938.584,"{""type"":""Point"",""coordinates"":[-95.023056,29.757778]}"
71,193407.4,Other,C,21.759293622672494,22.02809283088238,21.6111338882039,24.282674863313716,24.654261642156897,24.221854094206567,21.919013254795377,22.858336397058864,21.600064523343274,22.100756426521716,23.144417892156888,21.976722347138637,21.517586372580777,20.849623468137285,21.064951049470373,44.049412,-93.017379,91.25,108.77,193607.42,193607.42,"{""type"":""Point"",""coordinates"":[-93.017379,44.049412]}"
72,268978.6,"Pulp and Paper,Waste","AA,C,TT",23.97401870806753,24.41365096359745,24.105673003393935,22.255620305529956,22.60552141327626,22.432545466912998,24.19223816990981,24.447197410013285,24.23213117587975,25.134016469195952,25.253565310492533,25.12923343500739,24.595729189618012,24.735442541042133,24.58203317090038,31.580112,-87.490073,103989.75,5881.328,128958.93,378849.678,"{""type"":""Point"",""coordinates"":[-87.490073,31.580112]}"
73,35405.9,Other,C,20.88122480451485,22.438233752620583,21.336202075904602,21.408035503357112,23.59596436058703,22.279095177875476,22.10706039984175,23.882269741439586,22.759462490967067,23.56772451957617,25.186039482879135,24.301012694529696,23.10976882963482,24.82676624737949,23.8904317522183,34.73399,-84.94646,16.75,19.966,35442.616,35442.616,"{""type"":""Point"",""coordinates"":[-84.94646,34.73398999999999]}"
74,43208.7,Chemicals,C,31.863547429496734,29.27841950861755,31.14851926896234,28.79316916108191,25.616210121012134,27.9788548877012,30.902549628608757,27.438325999266635,29.61452707438889,32.877703994812556,30.613322332233253,32.05940748853651,31.19772609034622,29.159838650531736,30.354103945792854,29.742498,-95.165513,21,26.224,43255.924,43255.924,"{""type"":""Point"",""coordinates"":[-95.165513,29.742497999999994]}"
75,73447.5,Chemicals,C,22.493694971473648,22.52930232558142,22.398244769903947,23.3491529891171,23.08443446088798,23.192116124312424,24.020547842404827,23.874027484143802,23.91423915643161,25.017084827489892,25.09131677237494,24.93989493380607,24.810332110019395,24.751571529245982,24.762259387442192,33.1756,-93.2169,34.5,41.124,73523.124,73523.124,"{""type"":""Point"",""coordinates"":[-93.2169,33.1756]}"
76,4784116.4,"Metals,Power Plants","C,D,F",23.50092490004469,21.761252515090582,23.076670781073755,23.396143338861016,22.108153923541277,23.056460227714457,24.521613029457765,22.90212441314557,23.694374050794938,24.857751720300495,22.89364252179748,24.287301183042864,24.893794502129065,23.392162977867226,24.25350342235244,37.915,-87.3328,1247.25,23509.22,32922.276,4867518.536,"{""type"":""Point"",""coordinates"":[-87.3328,37.915]}"
77,943.1,"Metals,Waste","C,F,TT",18.13562971198024,15.57751917404133,16.99357033755276,20.020240506972623,17.310632743362873,18.591279462326725,18.907420301272253,15.584654867256674,17.417835949367113,21.316589849118465,17.47474336283187,19.57398379746838,18.17286583127185,17.40548672566375,17.127632843881887,48.8455,-122.7055,7589.75,0.596,944.196,8533.446,"{""type"":""Point"",""coordinates"":[-122.70549999999999,48.845499999999994]}"
78,23221.5,Other,C,19.962478107097507,20.131707159054123,19.928645290503244,20.249599128042636,21.32942014901201,20.483070415597236,20.41630788585172,21.733683187560768,20.726896081252796,20.053169020724813,21.613556851311984,20.267618093904773,21.09227302676653,21.744577259475253,21.052724432123345,39.56097,-78.84361,10.75,12.814,23245.064,23245.064,"{""type"":""Point"",""coordinates"":[-78.84361,39.560970000000005]}"
79,58.7,Waste,"C,HH",25.916599733796897,25.009715890320475,26.086178959029912,24.830015831957144,24.05150148662045,24.74186363636367,28.877167345558206,28.374886025768117,28.992340135783692,27.786131090599092,27.76598901552695,27.9460980569708,25.205624185496113,25.318387842748617,25.3758924401635,37.901209,-95.280776,65783.5,39.634,105.084,65881.834,"{""type"":""Point"",""coordinates"":[-95.280776,37.901209]}"
80,455.9,Waste,"C,HH",21.36977111409544,22.476347785108405,21.366960630020582,20.89477994716553,21.35171379202012,20.95166454990429,21.287876595291483,21.48236098020737,21.39052252865739,21.35530638107582,21.32637134778513,21.23752260792338,19.497381123737323,19.20382186616402,19.373104982408385,41.3965,-75.7375,47529,0.298,456.448,47985.198,"{""type"":""Point"",""coordinates"":[-75.7375,41.3965]}"
81,26797.4,Other,C,27.242271276819086,28.5446280193237,28.30767606589153,24.476213733887587,25.56337520128827,25.594258611111123,25.10444559546768,25.47614009661839,25.39323925710597,26.374645188795366,28.68489017713368,27.899152422480647,26.329922621527672,27.20797745571663,27.09049043927653,39.779861,-86.240969,16.5,28.906,26842.806,26842.806,"{""type"":""Point"",""coordinates"":[-86.240969,39.779861]}"
82,61779.5,Metals,C,22.813831559731497,23.427437888198792,23.585295868638212,23.841243138447286,24.557363699102847,24.59423665337545,25.18454801702659,25.427919254658413,25.81365782660464,25.683083004568164,26.383830227743292,26.377379340422017,25.483281417843322,26.385331262939978,26.308827982222976,34.57522,-92.53173,29,34.568,61843.068,61843.068,"{""type"":""Point"",""coordinates"":[-92.53173000000001,34.575219999999995]}"
83,628964.4,"Petroleum Product Suppliers,Refineries","C,MM-REF,Y",24.577519959960625,24.865955774853838,24.522306541798866,22.943813243045618,23.048227339181327,22.829399200382444,24.935029698551315,24.95099049707606,24.698096931902157,26.302675247699113,26.033723370927348,26.045270785607755,24.696319379798076,24.10111293859654,24.42662055621435,30.526504,-91.748383,2037.25,2552.072,357088.972,633553.722,"{""type"":""Point"",""coordinates"":[-91.748383,30.526504000000003]}"
84,56403.4,Other,C,24.51784359839642,25.89168478260872,25.0053712818931,22.368065638865016,23.556028985507258,22.75974485524172,24.67558419791824,25.817021739130464,24.95565813246379,25.7807294888526,26.96048913043482,26.209193510480496,24.880207459409714,25.854983695652205,25.295010900151738,30.233028,-89.561667,26.5,31.588,56461.488,56461.488,"{""type"":""Point"",""coordinates"":[-89.561667,30.233028000000004]}"
85,35559.1,Other,C,22.642510047110406,21.555846313603354,22.16075409293869,25.262328372626428,24.487850467289743,24.78288607298386,23.462887446289987,21.898843198338536,22.62934486108816,24.759188060899106,23.888245067497426,24.144858366407615,22.670222147033968,21.88092592592596,22.246548743178455,34.98305,-78.78722,17,20.264,35596.364,35596.364,"{""type"":""Point"",""coordinates"":[-78.78722,34.98305]}"
86,96879.7,Chemicals,C,22.86748018967061,24.089772277227745,23.103599360875027,22.293349081646504,24.088019801980227,22.78822904959574,22.455353458243188,23.135592079207953,22.65814801344142,22.081069869786834,23.558897689769,22.390536799103913,22.67261440561721,24.37088448844888,23.119627923832144,38.384705,-81.776181,45.5,54.236,96979.436,96979.436,"{""type"":""Point"",""coordinates"":[-81.776181,38.384705000000004]}"
87,26849.9,Chemicals,C,21.685478613612943,23.001401742919423,21.798724219489134,21.2806993342005,22.863526143790867,21.462860854882816,21.63641986099344,21.80813398692814,21.36178880216549,21.205302653015636,22.352362745098073,21.545247227478225,21.670079432102003,22.75265767973859,22.02181631620643,38.59167,-82.81944,12.75,15.198,26877.848,26877.848,"{""type"":""Point"",""coordinates"":[-82.81944,38.59167]}"
88,38570.6,"Other,Suppliers of CO2","C,PP",27.248789954463984,21.272538011695936,23.21953554072256,27.859637013019377,22.68411403508776,24.1696646109536,25.9951196090313,20.967162280701785,22.83868059019853,29.239285510839164,23.772587719298286,25.619704204829667,25.352208580028766,21.35483333333337,22.694190613368164,45.855921,-119.656083,18.25,21.754,38610.604,38610.604,"{""type"":""Point"",""coordinates"":[-119.656083,45.855920999999995]}"
89,46963.4,Petroleum and Natural Gas Systems,"C,W-PROC",25.11222252021271,24.734205924339793,24.794127434995307,24.548205602697678,24.296099214846564,24.185686554249312,26.8012398435908,26.961777301927224,26.72993424440061,26.603676466381312,25.952623126338363,26.423425512743528,26.187186630580893,26.524213062098532,26.00837474613122,31.6912,-94.5833,5062.25,6.556,11525.456,52032.206,"{""type"":""Point"",""coordinates"":[-94.5833,31.6912]}"
90,44381,Other,C,25.89916310030464,25.839081537019712,25.83999024163571,26.64655203956706,27.133170571696375,26.423184425119516,25.73100854471103,25.858363636363666,25.605999907948327,24.589019904324747,25.353177756950995,24.750935615153168,24.46036969055093,24.665410809122175,24.143868127987293,42.521324,-113.815693,21,25.032,44427.032,44427.032,"{""type"":""Point"",""coordinates"":[-113.81569300000001,42.521324]}"
91,24264.5,Metals,"C,Q",24.07403417100015,24.27599211822664,24.252404845105847,23.431451202779048,23.54506239737277,23.618951655825633,23.202656175268853,22.793243842364554,23.22914359940845,23.62578357525382,23.84788669950743,23.837612038164075,24.128307706777427,23.769763546798064,24.27818153441442,38.88321,-90.14503,6.75,8.046,14205.396,24279.296,"{""type"":""Point"",""coordinates"":[-90.14503,38.883210000000005]}"
92,70921.1,Other,C,-12.93109749478896,-13.099180420369551,-13.013824019842799,-17.219981824211636,-16.579896318239488,-17.304414059173183,-17.277397355711962,-17.12471857807868,-17.33744327672644,-17.022691401080095,-16.91220694033005,-17.137105753234845,-15.22896349685593,-15.241732261249805,-15.257311659038228,70.257222,-148.617778,33.5,39.932,70994.532,70994.532,"{""type"":""Point"",""coordinates"":[-148.617778,70.257222]}"
93,23715.6,Other,C,-5.019565938375319,-3.786078208048571,-5.553471771886303,-5.9232247045159285,-5.17914958238421,-6.322130857015688,-2.1876100416751774,-1.9320273348518868,-2.8306068726555744,-4.316419924847968,-4.328798405466932,-4.700152075783554,-4.058901759923454,-3.218745254365963,-4.168224696420598,61.084857,-146.388531,24.25,57.812,23797.662,23797.662,"{""type"":""Point"",""coordinates"":[-146.388531,61.084857]}"
94,563747.1,Metals,C,24.276268865136938,26.10457473760409,24.57034235868206,22.387421055025243,23.8656858487152,22.755235616300357,24.325153806584378,25.920886717336256,24.712069057592398,25.282501767265664,26.63105971769819,25.59402293043143,24.51052663026277,25.613660513934153,24.559622439579133,31.146111,-87.992778,265.5,316.476,564329.076,564329.076,"{""type"":""Point"",""coordinates"":[-87.992778,31.146111]}"
95,205339.2,"Minerals,Waste","C,S,TT",27.71970766996543,29.788606170598946,29.17147309256017,29.40209309449702,31.92378083138886,31.05257931812812,28.358158329606027,30.907241379310374,30.310704661568113,29.034776082401606,31.874981851179676,31.06849219478182,27.459283829318977,29.933300060496098,29.2099286896763,43.612136,-116.579232,56574.25,140.656,188766.856,262054.106,"{""type"":""Point"",""coordinates"":[-116.57923200000005,43.61213599999999]}"
96,201120.4,Minerals,"C,S",28.25205103519769,28.526354898336425,28.444315671343276,28.87763683159662,29.10042883548988,28.547688074174026,28.087930660538255,28.45723012939005,28.127241865536675,27.659456635710537,28.397954713493558,27.829545187824618,25.859312890509063,26.35839864448555,26.055307658131312,42.531995,-114.431448,104,133.802,188760.802,201358.202,"{""type"":""Point"",""coordinates"":[-114.431448,42.531995]}"
97,272817.5,"Minerals,Waste","C,S,TT",26.325459833275467,27.71035593257638,26.587774134713285,27.052931647349737,28.46880329636478,27.125484928416586,26.096004908861357,26.966024645717848,26.373481945799426,25.40548621630629,25.78849353049911,25.504617653192557,25.078934256987395,25.743112292051787,25.088393357137747,42.611671,-113.757423,9790.25,256.28,223522.98,282864.03,"{""type"":""Point"",""coordinates"":[-113.75742300000002,42.611671]}"
98,81634.6,Chemicals,C,30.720413731659082,29.633263118994854,29.65008849101093,27.184162682955648,26.727577605321535,26.10384320660188,29.70538410757094,28.778920916481923,28.52949447391691,31.712440784820483,30.752719881744294,30.27981739610967,29.85607712867253,29.412167405765008,28.925628647214875,29.608982,-95.054226,38.5,45.892,81718.992,81718.992,"{""type"":""Point"",""coordinates"":[-95.054226,29.608982000000005]}"
99,34216.3,Other,C,27.01117628349543,28.312361111111134,26.612806030194633,26.85427490080375,28.734476680384116,26.56442591461348,29.28540715424234,31.475781893004147,29.05458806857299,27.522453996676507,28.838960905349836,27.317072816127094,28.432819075234185,29.891355967078233,28.16436050266168,36.204822,-95.868808,18.5,27.118,34261.918,34261.918,"{""type"":""Point"",""coordinates"":[-95.868808,36.204822]}"
100,168647.7,Metals,C,24.829377144128163,25.8574115138593,25.30414448602587,23.797737886573593,24.33797441364609,24.29430479634461,25.81927921366001,26.639294953802455,26.203084256400416,26.402238974181152,27.57765280739164,26.93914382025626,25.8434244947141,27.22871535181239,26.398512439379942,33.54698,-86.83465,277.75,464.284,169389.734,169389.734,"{""type"":""Point"",""coordinates"":[-86.83465,33.54698]}"
101,53031.2,Other,C,28.384665597355035,29.39447716488734,28.73091926990255,33.37513873318699,34.460111209964445,33.831983046203014,29.564482567837278,30.854494365361838,29.95876304596472,26.180792005480654,27.52708333333335,26.818589367836665,27.7514565513955,28.44668149466194,28.182603247789967,44.86636,-104.1513,25.5,30.694,53087.394,53087.394,"{""type"":""Point"",""coordinates"":[-104.15130000000002,44.86636000000001]}"
102,270748.2,"Minerals,Waste","C,S,TT",20.393397650907236,18.902282700421978,20.19752293785314,27.454207847016036,23.200556118143478,26.411897446327718,21.534280382702164,20.727065400843916,21.726027909604564,20.95730848368265,20.501966244725768,21.180449152542398,22.513203648575562,20.04299718706051,22.14225188216306,47.764625,-96.629975,33025.5,1082.336,250964.986,304856.036,"{""type"":""Point"",""coordinates"":[-96.62997500000002,47.764625]}"
103,250517.8,"Minerals,Waste","C,S,TT",21.18493469151555,22.918576890399354,21.918240559235752,25.57631516194917,24.716129283489124,25.305031904826325,22.616237610877057,24.751049277825018,23.47314166537916,19.59934352181176,22.864362786746003,20.65257390383492,22.211042987445655,22.99754602095729,22.703517721148252,47.925833,-97.006111,75284.75,2063.054,208653.104,327865.604,"{""type"":""Point"",""coordinates"":[-97.006111,47.925833]}"
104,428700.9,"Minerals,Waste","C,S,TT",20.32065831691531,19.961092150170675,20.172996001956385,26.379920848345137,26.76371515927193,26.23920507583367,22.842471495340202,22.64761092150174,22.882385108851462,22.673962123344364,22.686911262798652,22.445026274483077,21.2942397959329,20.68160836177477,21.041986396414867,47.435833,-97.0625,58268.25,1923.59,394260.39,488892.74,"{""type"":""Point"",""coordinates"":[-97.0625,47.43583300000001]}"
105,267477.2,"Minerals,Waste","C,S,TT",22.816553880189062,22.448329750644927,23.21345173292912,26.569534938436593,25.537990828317607,26.546964692574495,24.280301860274182,24.149875322441996,24.98426417694482,21.756206479232358,20.905652049297824,21.946966283102533,24.01489207739706,23.035477930639182,23.95154793977816,46.903056,-96.759722,44305.5,1051.046,245758.246,312833.746,"{""type"":""Point"",""coordinates"":[-96.759722,46.90305599999999]}"
